Time_s,MotionPhase,LeftSideSpeed_mps,RightSideSpeed_mps,LeftFrontRearWheelSpeed_radps,RightFrontRearWheelSpeed_radps,LinearSpeed_mps,IdealYawRate_radps,SkidAdjustedYawRate_radps,IdealX_m,IdealY_m,IdealHeading_rad,SkidX_m,SkidY_m,SkidHeading_rad
6.04,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31563967071807,0.218006445644335,1.20888888888889,1.34730955126821,0.182385610562843,0.967111111111113
6.06,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31703371275376,0.221755665136808,1.22074074074074,1.34956463525458,0.185689335160087,0.976592592592595
6.08,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31838322272884,0.225521142905583,1.23259259259259,1.35178829414312,0.189014292475211,0.986074074074076
6.1,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31968801108475,0.229302350033774,1.24444444444444,1.35398032803176,0.19236018360181,0.995555555555558
6.12,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32094789454472,0.233098755395074,1.2562962962963,1.35614053986143,0.195726707751573,1.00503703703704
6.14,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32216269613953,0.23690982572836,1.26814814814815,1.35826873543381,0.199113562281326,1.01451851851852
6.16,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32333224523238,0.240735025712598,1.28,1.36036472342876,0.202520442720237,1.024
6.18,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32445637754285,0.244573818042036,1.29185185185185,1.36242831542153,0.205947042797192,1.03348148148148
6.2,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32553493516998,0.248425663501676,1.3037037037037,1.3644593258997,0.20939305446832,1.04296296296296
6.22,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32656776661445,0.252290021043016,1.31555555555556,1.36645757227987,0.212858167944694,1.05244444444445
6.24,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32755472679985,0.256166347860048,1.32740740740741,1.36842287492404,0.216342071720175,1.06192592592593
6.26,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32849567709306,0.260054099465501,1.33925925925926,1.3703550571558,0.219844452599415,1.07140740740741
6.28,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32939048532374,0.263952729767326,1.35111111111111,1.37225394527618,0.223364995726017,1.08088888888889
6.3,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33023902580288,0.267861691145399,1.36296296296296,1.37411936857929,0.226903384610838,1.09037037037037
6.32,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33104117934044,0.271780434528446,1.37481481481481,1.37595115936764,0.23045930116044,1.09985185185185
6.34,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33179683326214,0.275708409471164,1.38666666666667,1.37774915296723,0.234032425705683,1.10933333333333
6.36,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33250588142524,0.279645064231542,1.39851851851852,1.37951318774237,0.237622437030471,1.11881481481482
6.38,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33316822423347,0.28358984584836,1.41037037037037,1.38124310511018,0.24122901240062,1.1282962962963
6.4,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33378376865101,0.287542200218864,1.42222222222222,1.38293874955485,0.244851827592874,1.13777777777778
6.42,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33435242821556,0.291501572176592,1.43407407407407,1.38459996864167,0.248490556924055,1.14725925925926
6.44,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33487412305051,0.295467405569358,1.44592592592593,1.38622661303066,0.252144873280336,1.15674074074074
6.46,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33534877987613,0.299439143337376,1.45777777777778,1.38781853649003,0.255814448146653,1.16622222222222
6.48,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33577633201986,0.303416227591499,1.46962962962963,1.38937559590934,0.259498951636233,1.1757037037037
6.5,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33615671942569,0.30739809969159,1.48148148148148,1.39089765131235,0.263198052520254,1.18518518518519
6.52,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33648988866261,0.311384200324987,1.49333333333333,1.3923845658696,0.26691141825762,1.19466666666667
6.54,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33677579293209,0.315373969585069,1.50518518518519,1.39383620591071,0.270638715024853,1.20414814814815
6.56,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33701439207465,0.319366847049902,1.51703703703704,1.39525244093642,0.274379607746111,1.21362962962963
6.58,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33720565257552,0.323362271860958,1.52888888888889,1.39663314363029,0.2781337601233,1.22311111111111
6.6,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33734954756935,0.327359682801899,1.54074074074074,1.39797818987015,0.281900834666315,1.23259259259259
6.62,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33744605684395,0.331358518377403,1.55259259259259,1.39928745873929,0.285680492723376,1.24207407407407
6.64,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33749516684319,0.335358216892038,1.56444444444445,1.40056083253729,0.289472394511473,1.25155555555556
6.66,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33749687066884,0.33935821652916,1.5762962962963,1.40179819679062,0.29327619914691,1.26103703703704
6.68,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33745116808157,0.343357955429828,1.58814814814815,1.40299944026295,0.297091564675951,1.27051851851852
6.7,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33735806550097,0.347356871771725,1.6,1.40416445496509,0.300918148105563,1.28
6.72,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3372175760047,0.351354403848073,1.61185185185185,1.40529313616478,0.304755605434246,1.28948148148148
6.74,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33702971932655,0.355349990146538,1.6237037037037,1.40638538239604,0.308603591682961,1.29896296296296
6.76,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33679452185378,0.359343069428095,1.63555555555556,1.40744109546832,0.312461760926142,1.30844444444444
6.78,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33651201662334,0.36333308080587,1.64740740740741,1.40846018047531,0.316329766322795,1.31792592592593
6.8,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33618224331726,0.367319463823919,1.65925925925926,1.40944254580349,0.320207260147675,1.32740740740741
6.82,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33580524825705,0.371301658535957,1.67111111111111,1.41038810314037,0.32409389382255,1.33688888888889
6.84,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33538108439724,0.375279105584006,1.68296296296296,1.41129676748241,0.327989317947534,1.34637037037037
6.86,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33490981131789,0.379251246276968,1.69481481481482,1.41216845714266,0.331893182332501,1.35585185185185
6.88,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33439149521627,0.383217522669101,1.70666666666667,1.41300309375812,0.335805136028562,1.36533333333333
6.9,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3338262088975,0.387177377638392,1.71851851851852,1.4138006022968,0.339724827359616,1.37481481481481
6.92,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3332140317644,0.391130254964809,1.73037037037037,1.4145609110644,0.343651903953968,1.3842962962963
6.94,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33255504980626,0.395075599408435,1.74222222222222,1.41528395171083,0.347586012776003,1.39377777777778
6.96,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33184935558683,0.399012856787457,1.75407407407407,1.41596965923631,0.351526800157922,1.40325925925926
6.98,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33109704823126,0.402941474056007,1.76592592592593,1.41661797199724,0.355473911831541,1.41274074074074
7,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.33029823341221,0.406860899381852,1.77777777777778,1.41722883171171,0.359426992960134,1.42222222222222
7.02,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32945302333501,0.4107705822239,1.78962962962963,1.41780218346477,0.363385688170334,1.4317037037037
7.04,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32856153672189,0.414669973409536,1.80148148148148,1.41833797571334,0.367349641584083,1.44118518518518
7.06,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32762389879527,0.418558525211759,1.81333333333333,1.41883616029087,0.371318496850619,1.45066666666667
7.08,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32664024126024,0.422435691426119,1.82518518518519,1.41929669241166,0.375291897178515,1.46014814814815
7.1,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32561070228601,0.426300927447442,1.83703703703704,1.41971953067487,0.379269485367753,1.46962962962963
7.12,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3245354264865,0.430153690346323,1.84888888888889,1.42010463706826,0.383250903841836,1.47911111111111
7.14,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32341456490006,0.433993438945392,1.86074074074074,1.42045197697162,0.387235794679931,1.48859259259259
7.16,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32224827496824,0.43781963389533,1.87259259259259,1.42076151915983,0.39122379964905,1.49807407407407
7.18,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.32103672051365,0.441631737750626,1.88444444444445,1.42103323580575,0.395214560236248,1.50755555555555
7.2,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31978007171698,0.445429215045073,1.8962962962963,1.42126710248262,0.399207717680858,1.51703703703704
7.22,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3184785050931,0.449211532366979,1.90814814814815,1.42146309816635,0.403202913006742,1.52651851851852
7.24,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31713220346623,0.452978158434094,1.92,1.42162120523735,0.407199787054557,1.536
7.26,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31574135594428,0.456728564168238,1.93185185185185,1.42174140948214,0.41119798051405,1.54548148148148
7.28,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31430615789231,0.460462222769612,1.94370370370371,1.42182370009463,0.415197133956355,1.55496296296296
7.3,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31282681090505,0.464178609790803,1.95555555555556,1.42186806967706,0.419196887866304,1.56444444444444
7.32,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31130352277859,0.467877203210443,1.96740740740741,1.42187451424071,0.423196882674751,1.57392592592592
7.34,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30973650748123,0.47155748350654,1.97925925925926,1.42184303320623,0.427196758790891,1.58340740740741
7.36,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30812598512337,0.475218933729449,1.99111111111111,1.42177362940369,0.431196156634591,1.59288888888889
7.38,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30647218192663,0.478861039574486,2.00296296296296,1.42166630907234,0.435194716668713,1.60237037037037
7.4,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30477533019206,0.482483289454171,2.01481481481482,1.42152108186004,0.439192079431437,1.61185185185185
7.42,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30303566826751,0.486085174570088,2.02666666666667,1.42133796082241,0.443187885568573,1.62133333333333
7.44,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30125344051415,0.489666188984352,2.03851851851852,1.42111696242163,0.447181775865871,1.63081481481481
7.46,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29942889727216,0.493225829690673,2.05037037037037,1.42085810652497,0.451173391281309,1.64029629629629
7.48,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29756229482554,0.496763596685019,2.06222222222222,1.42056141640301,0.455162372977373,1.64977777777778
7.5,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29565389536614,0.500278993035838,2.07407407407408,1.42022691872755,0.459148362353313,1.65925925925926
7.52,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2937039669568,0.503771524953868,2.08592592592593,1.41985464356919,0.463131001077384,1.66874074074074
7.54,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29171278349373,0.507240701861493,2.09777777777778,1.41944462439466,0.467109931119056,1.67822222222222
7.56,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28968062466801,0.510686036461652,2.10962962962963,1.4189968980638,0.471084794781202,1.6877037037037
7.58,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28760777592633,0.514107044806289,2.12148148148148,1.41851150482621,0.475055234732253,1.69718518518518
7.6,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28549452843084,0.517503246364329,2.13333333333334,1.41798848831769,0.479020894038324,1.70666666666666
7.62,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28334117901834,0.520874164089174,2.14518518518519,1.41742789555629,0.482981416195296,1.71614814814815
7.64,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2811480301585,0.524219324485717,2.15703703703704,1.41682977693807,0.486936445160871,1.72562962962963
7.66,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27891538991143,0.527538257676844,2.16888888888889,1.41619418623259,0.490885625386577,1.73511111111111
7.68,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27664357188438,0.530830497469441,2.18074074074074,1.41552118057807,0.49482860184973,1.74459259259259
7.7,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27433289518769,0.534095581419875,2.1925925925926,1.41481082047624,0.498765020085352,1.75407407407407
7.72,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27198368438999,0.537333050898951,2.20444444444445,1.41406316978694,0.502694526218033,1.76355555555555
7.74,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26959626947257,0.540542451156334,2.2162962962963,1.41327829572231,0.506616766993748,1.77303703703703
7.76,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26717098578307,0.543723331384427,2.22814814814815,1.41245626884084,0.510531389811611,1.78251851851852
7.78,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26470817398836,0.546875244781688,2.24,1.41159716304094,0.514438042755575,1.792
7.8,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26220818002668,0.549997748615396,2.25185185185186,1.41070105555435,0.518336374626064,1.80148148148148
7.82,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25967135505903,0.553090404283837,2.26370370370371,1.40976802693918,0.522226034971553,1.81096296296296
7.84,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25709805541991,0.556152777377912,2.27555555555556,1.40879816107266,0.526106674120064,1.82044444444444
7.86,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25448864256721,0.559184437742156,2.28740740740741,1.40779154514361,0.529977943210607,1.82992592592592
7.88,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25184348303143,0.562184959535158,2.29925925925926,1.40674826964462,0.53383949422454,1.8394074074074
7.9,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24916294836425,0.565153921289381,2.31111111111112,1.40566842836387,0.537690980016854,1.84888888888889
7.92,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24644741508629,0.568090905970361,2.32296296296297,1.40455211837674,0.541532054347381,1.85837037037037
7.94,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24369726463426,0.570995501035284,2.33481481481482,1.40339944003706,0.545362371911922,1.86785185185185
7.96,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24091288330733,0.573867298490935,2.34666666666667,1.4022104969681,0.549181588373287,1.87733333333333
7.98,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.23809466221295,0.57670589495101,2.35851851851852,1.40098539605324,0.552989360392252,1.88681481481481
8,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.37037037037038,1.39972424742638,0.556785345658421,1.89629629629629
8.02,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.39407407407408,1.39972424742638,0.556785345658421,1.91525925925925
8.04,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.41777777777778,1.39972424742638,0.556785345658421,1.93422222222222
8.06,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.44148148148149,1.39972424742638,0.556785345658421,1.95318518518518
8.08,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.46518518518519,1.39972424742638,0.556785345658421,1.97214814814814
8.1,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.48888888888889,1.39972424742638,0.556785345658421,1.99111111111111
8.12,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.5125925925926,1.39972424742638,0.556785345658421,2.01007407407407
8.14,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.5362962962963,1.39972424742638,0.556785345658421,2.02903703703703
8.16,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.56000000000001,1.39972424742638,0.556785345658421,2.048
8.18,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.58370370370371,1.39972424742638,0.556785345658421,2.06696296296296
8.2,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.60740740740741,1.39972424742638,0.556785345658421,2.08592592592592
8.22,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.63111111111112,1.39972424742638,0.556785345658421,2.10488888888889
8.24,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.65481481481482,1.39972424742638,0.556785345658421,2.12385185185185
8.26,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.67851851851852,1.39972424742638,0.556785345658421,2.14281481481481
8.28,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.70222222222223,1.39972424742638,0.556785345658421,2.16177777777777
8.3,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.72592592592593,1.39972424742638,0.556785345658421,2.18074074074074
8.32,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.74962962962963,1.39972424742638,0.556785345658421,2.1997037037037
8.34,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.77333333333334,1.39972424742638,0.556785345658421,2.21866666666666
8.36,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.79703703703704,1.39972424742638,0.556785345658421,2.23762962962962
8.38,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.82074074074075,1.39972424742638,0.556785345658421,2.25659259259259
8.4,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.84444444444445,1.39972424742638,0.556785345658421,2.27555555555555
8.42,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.86814814814815,1.39972424742638,0.556785345658421,2.29451851851851
8.44,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.89185185185186,1.39972424742638,0.556785345658421,2.31348148148148
8.46,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.91555555555556,1.39972424742638,0.556785345658421,2.33244444444444
8.48,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.93925925925926,1.39972424742638,0.556785345658421,2.3514074074074
8.5,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.96296296296297,1.39972424742638,0.556785345658421,2.37037037037036
8.52,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,2.98666666666667,1.39972424742638,0.556785345658421,2.38933333333333
8.54,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.01037037037038,1.39972424742638,0.556785345658421,2.40829629629629
8.56,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.03407407407408,1.39972424742638,0.556785345658421,2.42725925925925
8.58,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.05777777777778,1.39972424742638,0.556785345658421,2.44622222222222
8.6,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.08148148148149,1.39972424742638,0.556785345658421,2.46518518518518
8.62,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.10518518518519,1.39972424742638,0.556785345658421,2.48414814814814
8.64,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.12888888888889,1.39972424742638,0.556785345658421,2.5031111111111
8.66,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.1525925925926,1.39972424742638,0.556785345658421,2.52207407407407
8.68,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.1762962962963,1.39972424742638,0.556785345658421,2.54103703703703
8.7,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.20000000000001,1.39972424742638,0.556785345658421,2.55999999999999
8.72,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.22370370370371,1.39972424742638,0.556785345658421,2.57896296296296
8.74,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.24740740740741,1.39972424742638,0.556785345658421,2.59792592592592
8.76,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.27111111111111,1.39972424742638,0.556785345658421,2.61688888888888
8.78,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.29481481481482,1.39972424742638,0.556785345658421,2.63585185185184
8.8,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.31851851851852,1.39972424742638,0.556785345658421,2.65481481481481
8.82,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.34222222222223,1.39972424742638,0.556785345658421,2.67377777777777
8.84,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.36592592592593,1.39972424742638,0.556785345658421,2.69274074074073
8.86,Pivot left,-0.16,0.16,-4.57142857142857,4.57142857142857,0,1.18518518518519,0.948148148148148,1.23524299721181,0.57951089169277,3.38962962962963,1.39972424742638,0.556785345658421,2.71170370370369
